# File: PLEXOS_World_memberships.csv
# Title: PLEXOS-World Memberships Mapping File
# Units: N/A (mapping file)
# Source: Brinkerink; Deane; 2020; PLEXOS-World 2015; https://doi.org/10.7910/DVN/CBYXBY; Harvard Dataverse; V6; U; UNF:6:fyT1L5t+sHlvSHolxelaVg==[PLEXOS-World 2015 Gold V1.1.tab]
# Comments: 'Memberships' sheet from PLEXOS-World 2015 Gold V1.1.tab. PLEXOS-World 2015 model in raw data format. As part of the model data this file includes among others all global power plant capacities as well as existing NTC transmission capacities between countries and sub-country regions as of 2015. See the supplementary material document and the main journal paper for more detail. The most important sheets in the file are the 'Objects' sheet (includes all modeled objects); the 'Memberships' sheet (defines interrelationships between objects); the Attributes sheet (among others includes geolocations of objects) and the properties sheet (includes all quantified property values of objects).
# Column types: ccccc 
# ----------
parent_class,child_class,collection,parent_object,child_object
List,Generator,Generators,Sweden,SWE_Hyd_Lasele17613
List,Generator,Generators,Sweden,SWE_Hyd_Laxede17614
List,Generator,Generators,Sweden,SWE_Hyd_Lenninge17615
List,Generator,Generators,Sweden,SWE_Hyd_Leringsforsen17616
List,Generator,Generators,Sweden,SWE_Hyd_Letsi17617
List,Generator,Generators,Sweden,SWE_Hyd_Ligga17618
List,Generator,Generators,Sweden,SWE_Hyd_LillaEdet17619
List,Generator,Generators,Sweden,SWE_Hyd_Lindbyn17621
List,Generator,Generators,Sweden,SWE_Hyd_Lottefors17622
List,Generator,Generators,Sweden,SWE_Hyd_Malgomaj17623
List,Generator,Generators,Sweden,SWE_Hyd_Matfors17624
List,Generator,Generators,Sweden,SWE_Hyd_Messaure17625
List,Generator,Generators,Sweden,SWE_Hyd_Midskog17626
List,Generator,Generators,Sweden,SWE_Hyd_Moforsen17627
List,Generator,Generators,Sweden,SWE_Hyd_Munkfors17630
List,Generator,Generators,Sweden,SWE_Hyd_Namforsen17631
List,Generator,Generators,Sweden,SWE_Hyd_Nas17632
List,Generator,Generators,Sweden,SWE_Hyd_Naverede17634
List,Generator,Generators,Sweden,SWE_Hyd_Nederede17635
List,Generator,Generators,Sweden,SWE_Hyd_Noppikoski17636
List,Generator,Generators,Sweden,SWE_Hyd_Noreborg17637
List,Generator,Generators,Sweden,SWE_Hyd_Nyebro17639
List,Generator,Generators,Sweden,SWE_Hyd_Olidan17640
List,Generator,Generators,Sweden,SWE_Hyd_Parki17642
List,Generator,Generators,Sweden,SWE_Hyd_Parteboda17643
List,Generator,Generators,Sweden,SWE_Hyd_Pengfors17644
List,Generator,Generators,Sweden,SWE_Hyd_Porjus17645
List,Generator,Generators,Sweden,SWE_Hyd_Porsi17646
List,Generator,Generators,Sweden,SWE_Hyd_Ritsem17648
List,Generator,Generators,Sweden,SWE_Hyd_Rottnen17649
List,Generator,Generators,Sweden,SWE_Hyd_Rusfors17650
List,Generator,Generators,Sweden,SWE_Hyd_Seitevare17652
List,Generator,Generators,Sweden,SWE_Hyd_Selsfors17653
List,Generator,Generators,Sweden,SWE_Hyd_Sillre17654
List,Generator,Generators,Sweden,SWE_Hyd_Skallbole17655
List,Generator,Generators,Sweden,SWE_Hyd_Skedvi17656
List,Generator,Generators,Sweden,SWE_Hyd_Skoga17657
List,Generator,Generators,Sweden,SWE_Hyd_Skogaby17658
List,Generator,Generators,Sweden,SWE_Hyd_Soderfors17659
List,Generator,Generators,Sweden,SWE_Hyd_Spjutmo17660
List,Generator,Generators,Sweden,SWE_Hyd_Stadsforsen17661
List,Generator,Generators,Sweden,SWE_Hyd_Stalon17662
List,Generator,Generators,Sweden,SWE_Hyd_Stenkullafors17663
List,Generator,Generators,Sweden,SWE_Hyd_Stensele17664
List,Generator,Generators,Sweden,SWE_Hyd_Storfinnforsen17667
List,Generator,Generators,Sweden,SWE_Hyd_Stornorrfors17668
List,Generator,Generators,Sweden,SWE_Hyd_Stugun17669
List,Generator,Generators,Sweden,SWE_Hyd_Svarthlsforse17670
List,Generator,Generators,Sweden,SWE_Hyd_Sveg17671
List,Generator,Generators,Sweden,SWE_Hyd_Tasjo17672
List,Generator,Generators,Sweden,SWE_Hyd_Timsfors17673
List,Generator,Generators,Sweden,SWE_Hyd_Torpshammar17674
List,Generator,Generators,Sweden,SWE_Hyd_Trngslet17675
List,Generator,Generators,Sweden,SWE_Hyd_Tuggen17676
List,Generator,Generators,Sweden,SWE_Hyd_Umluspen17678
List,Generator,Generators,Sweden,SWE_Hyd_Untra17679
List,Generator,Generators,Sweden,SWE_Hyd_Vargfors17683
List,Generator,Generators,Sweden,SWE_Hyd_Vargon17684
List,Generator,Generators,Sweden,SWE_Hyd_Vietas17686
List,Generator,Generators,Sweden,SWE_Hyd_Viforsen17687
List,Generator,Generators,Sweden,SWE_Hyd_Vittjarv17688
List,Generator,Generators,Sweden,SWE_Hyd_Volgsjofors17689
List,Generator,Generators,Sweden,SWE_Nuc_Forsmark17558
List,Generator,Generators,Sweden,SWE_Nuc_Oskarshamn17641
List,Generator,Generators,Sweden,SWE_Nuc_Ringhals17647
List,Generator,Generators,Sweden,SWE_Oil_Stenungsund17665
List,Generator,Generators,Sweden,SWE_Sol_Capacity Scaler
List,Generator,Generators,Sweden,SWE_Win_Bjorkhojden17541
List,Generator,Generators,Sweden,SWE_Win_Capacity Scaler
List,Generator,Generators,Sweden,SWE_Win_HogabjarKarsas17578
List,Generator,Generators,Sweden,SWE_Win_HogeVag17579
List,Generator,Generators,Sweden,SWE_Win_JuktanVind17592
List,Generator,Generators,Sweden,SWE_Win_Morttjarnberget17628
List,Generator,Generators,Sweden,SWE_Win_Nasudden17633
List,Generator,Generators,Sweden,SWE_Win_StorRotliden17666
List,Generator,Generators,Sweden,SWE_Win_Uljabuouda17677
List,Generator,Generators,Sweden,SWE_Wof_Capacity Scaler
List,Generator,Generators,Sweden,SWE_Wof_Lillgrund17620
List,Generator,Generators,Sweden,SWE_Wof_Utgrunden17681
List,Generator,Generators,Switzerland,CHE_Bio_Capacity Scaler
List,Generator,Generators,Switzerland,CHE_Coa_Capacity Scaler
List,Generator,Generators,Switzerland,CHE_Gas_Capacity Scaler
List,Generator,Generators,Switzerland,CHE_Hyd_AarauStadt17692
List,Generator,Generators,Switzerland,CHE_Hyd_Aarberg17693
List,Generator,Generators,Switzerland,CHE_Hyd_Ackersand117694
List,Generator,Generators,Switzerland,CHE_Hyd_Airolo17695
List,Generator,Generators,Switzerland,CHE_Hyd_Albbruck17696
List,Generator,Generators,Switzerland,CHE_Hyd_AlbbruckWehrkr17697
List,Generator,Generators,Switzerland,CHE_Hyd_AltendorfBuch17698
List,Generator,Generators,Switzerland,CHE_Hyd_Amsteg17699
List,Generator,Generators,Switzerland,CHE_Hyd_AmstegRegulier17700
List,Generator,Generators,Switzerland,CHE_Hyd_Ardon17701
List,Generator,Generators,Switzerland,CHE_Hyd_Arniberg17702
List,Generator,Generators,Switzerland,CHE_Hyd_Augst17703
List,Generator,Generators,Switzerland,CHE_Hyd_Bannwil17704
List,Generator,Generators,Switzerland,CHE_Hyd_Bassecourt17705
List,Generator,Generators,Switzerland,CHE_Hyd_Bavona17706
List,Generator,Generators,Switzerland,CHE_Hyd_Beznau17707
List,Generator,Generators,Switzerland,CHE_Hyd_BeznauWehrkraf17708
List,Generator,Generators,Switzerland,CHE_Hyd_Biasca17709
List,Generator,Generators,Switzerland,CHE_Hyd_Biaschina17710
List,Generator,Generators,Switzerland,CHE_Hyd_Bieudron17711
List,Generator,Generators,Switzerland,CHE_Hyd_BitschBiel17712
List,Generator,Generators,Switzerland,CHE_Hyd_Bocki117713
List,Generator,Generators,Switzerland,CHE_Hyd_BremgartenZufi17714
List,Generator,Generators,Switzerland,CHE_Hyd_Campocologno117716
List,Generator,Generators,Switzerland,CHE_Hyd_Campocologno217717
List,Generator,Generators,Switzerland,CHE_Hyd_CampoVallemagg17715
List,Generator,Generators,Switzerland,CHE_Hyd_Capacity Scaler
List,Generator,Generators,Switzerland,CHE_Hyd_Castasegna17718
List,Generator,Generators,Switzerland,CHE_Hyd_Cavergno17719
List,Generator,Generators,Switzerland,CHE_Hyd_Cerentino17720
List,Generator,Generators,Switzerland,CHE_Hyd_Ceresa117721
List,Generator,Generators,Switzerland,CHE_Hyd_Champsec17722
List,Generator,Generators,Switzerland,CHE_Hyd_ChancyPougny17723
List,Generator,Generators,Switzerland,CHE_Hyd_ChtelardVall17724
List,Generator,Generators,Switzerland,CHE_Hyd_Croix17725
List,Generator,Generators,Switzerland,CHE_Hyd_Dallenwil17726
List,Generator,Generators,Switzerland,CHE_Hyd_Dietikon17727
List,Generator,Generators,Switzerland,CHE_Hyd_Eglisau17728
List,Generator,Generators,Switzerland,CHE_Hyd_EtzelwerkAlten17729
List,Generator,Generators,Switzerland,CHE_Hyd_Felsen17730
List,Generator,Generators,Switzerland,CHE_Hyd_Felsenau17731
List,Generator,Generators,Switzerland,CHE_Hyd_Fieschertal17732
List,Generator,Generators,Switzerland,CHE_Hyd_Filisur17733
List,Generator,Generators,Switzerland,CHE_Hyd_FionnayDixenc17734
List,Generator,Generators,Switzerland,CHE_Hyd_FionnayMauvoi17735
List,Generator,Generators,Switzerland,CHE_Hyd_FuhrenGental17736
List,Generator,Generators,Switzerland,CHE_Hyd_Gabi17737
List,Generator,Generators,Switzerland,CHE_Hyd_Giessen17738
List,Generator,Generators,Switzerland,CHE_Hyd_Giumaglio17739
List,Generator,Generators,Switzerland,CHE_Hyd_Gondo17740
List,Generator,Generators,Switzerland,CHE_Hyd_Gordola17741
List,Generator,Generators,Switzerland,CHE_Hyd_Grimsel1Grim17742
List,Generator,Generators,Switzerland,CHE_Hyd_Grimsel1Ober17743
List,Generator,Generators,Switzerland,CHE_Hyd_Grimsel217744
List,Generator,Generators,Switzerland,CHE_Hyd_Grono17745
List,Generator,Generators,Switzerland,CHE_Hyd_Gurtnellen17746
List,Generator,Generators,Switzerland,CHE_Hyd_Hackeren17747
List,Generator,Generators,Switzerland,CHE_Hyd_Hagneck1M3M17748
List,Generator,Generators,Switzerland,CHE_Hyd_Handeck117749
List,Generator,Generators,Switzerland,CHE_Hyd_Handeck3Isog17750
List,Generator,Generators,Switzerland,CHE_Hyd_HinterthalMuo17751
List,Generator,Generators,Switzerland,CHE_Hyd_Hospental17752
List,Generator,Generators,Switzerland,CHE_Hyd_Ilanz217753
List,Generator,Generators,Switzerland,CHE_Hyd_Innertkirchen217754
List,Generator,Generators,Switzerland,CHE_Hyd_IsenthalBolzb17755
List,Generator,Generators,Switzerland,CHE_Hyd_Kallnach17756
List,Generator,Generators,Switzerland,CHE_Hyd_Kandergrund17757
List,Generator,Generators,Switzerland,CHE_Hyd_KanderstegDor17758
List,Generator,Generators,Switzerland,CHE_Hyd_KanderstegZil17759
List,Generator,Generators,Switzerland,CHE_Hyd_KleintalIsent17764
List,Generator,Generators,Switzerland,CHE_Hyd_Klingnau17765
List,Generator,Generators,Switzerland,CHE_Hyd_Klusi17766
List,Generator,Generators,Switzerland,CHE_Hyd_LaDernier17767
List,Generator,Generators,Switzerland,CHE_Hyd_Ladral17770
List,Generator,Generators,Switzerland,CHE_Hyd_LaGoule17768
List,Generator,Generators,Switzerland,CHE_Hyd_LaPeuffeyre17769
List,Generator,Generators,Switzerland,CHE_Hyd_Laufenburg17771
List,Generator,Generators,Switzerland,CHE_Hyd_Lavey17772
List,Generator,Generators,Switzerland,CHE_Hyd_LeChalet17773
List,Generator,Generators,Switzerland,CHE_Hyd_LesMoyats17774
List,Generator,Generators,Switzerland,CHE_Hyd_Lessoc17775
List,Generator,Generators,Switzerland,CHE_Hyd_Letten17776
List,Generator,Generators,Switzerland,CHE_Hyd_Leuggelbach17777
List,Generator,Generators,Switzerland,CHE_Hyd_Limmern17778
List,Generator,Generators,Switzerland,CHE_Hyd_LinthalLimmer17779
List,Generator,Generators,Switzerland,CHE_Hyd_LinthkraftNet17780
List,Generator,Generators,Switzerland,CHE_Hyd_Lostallo17781
List,Generator,Generators,Switzerland,CHE_Hyd_Luchsingen17782
List,Generator,Generators,Switzerland,CHE_Hyd_MartignyBourg17783
List,Generator,Generators,Switzerland,CHE_Hyd_Martina17784
List,Generator,Generators,Switzerland,CHE_Hyd_Massaboden17785
List,Generator,Generators,Switzerland,CHE_Hyd_Matte17786
List,Generator,Generators,Switzerland,CHE_Hyd_MelsKWStoffe17787
List,Generator,Generators,Switzerland,CHE_Hyd_Montbovon17788
List,Generator,Generators,Switzerland,CHE_Hyd_Montcherand17789
List,Generator,Generators,Switzerland,CHE_Hyd_MontheyTine17790
List,Generator,Generators,Switzerland,CHE_Hyd_Mulin17791
List,Generator,Generators,Switzerland,CHE_Hyd_Nendaz17792
List,Generator,Generators,Switzerland,CHE_Hyd_Neuewelt17793
List,Generator,Generators,Switzerland,CHE_Hyd_Niederried17794
List,Generator,Generators,Switzerland,CHE_Hyd_OberemsArgess17795
List,Generator,Generators,Switzerland,CHE_Hyd_Obermatt17796
List,Generator,Generators,Switzerland,CHE_Hyd_ObermattNebenz17797
List,Generator,Generators,Switzerland,CHE_Hyd_Oberrickenbach17798
List,Generator,Generators,Switzerland,CHE_Hyd_Olivone17799
List,Generator,Generators,Switzerland,CHE_Hyd_PecciaSambuco17800
List,Generator,Generators,Switzerland,CHE_Hyd_Perlen1WTAH17801
List,Generator,Generators,Switzerland,CHE_Hyd_Perlen2WTAP17802
List,Generator,Generators,Switzerland,CHE_Hyd_Pintrun17803
List,Generator,Generators,Switzerland,CHE_Hyd_Piottino17804
List,Generator,Generators,Switzerland,CHE_Hyd_Plons17805
List,Generator,Generators,Switzerland,CHE_Hyd_PontdelaTine17806
List,Generator,Generators,Switzerland,CHE_Hyd_PonteBrolla17807
List,Generator,Generators,Switzerland,CHE_Hyd_Pradella17808
List,Generator,Generators,Switzerland,CHE_Hyd_Pravizin1Bru17809
List,Generator,Generators,Switzerland,CHE_Hyd_Realta17810
List,Generator,Generators,Switzerland,CHE_Hyd_Reckingen17811
List,Generator,Generators,Switzerland,CHE_Hyd_Reichenau17812
List,Generator,Generators,Switzerland,CHE_Hyd_Rempen17813
List,Generator,Generators,Switzerland,CHE_Hyd_Riddes17814
List,Generator,Generators,Switzerland,CHE_Hyd_Risi17815
List,Generator,Generators,Switzerland,CHE_Hyd_Ritom17816
List,Generator,Generators,Switzerland,CHE_Hyd_SafienPlatz17817
List,Generator,Generators,Switzerland,CHE_Hyd_SahliGlattalp17818
List,Generator,Generators,Switzerland,CHE_Hyd_SainteAnne17819
List,Generator,Generators,Switzerland,CHE_Hyd_Sassello17820
List,Generator,Generators,Switzerland,CHE_Hyd_Schaffhausen17821
List,Generator,Generators,Switzerland,CHE_Hyd_Schlappin17822
List,Generator,Generators,Switzerland,CHE_Hyd_Sedrun117823
List,Generator,Generators,Switzerland,CHE_Hyd_Sella17824
List,Generator,Generators,Switzerland,CHE_Hyd_Seujet17825
List,Generator,Generators,Switzerland,CHE_Hyd_Siebnen17826
List,Generator,Generators,Switzerland,CHE_Hyd_Soazza17827
List,Generator,Generators,Switzerland,CHE_Hyd_Spiez17828
List,Generator,Generators,Switzerland,CHE_Hyd_StaldenKloste17830
List,Generator,Generators,Switzerland,CHE_Hyd_StaldenKWM17829
List,Generator,Generators,Switzerland,CHE_Hyd_StalvedroAET17831
List,Generator,Generators,Switzerland,CHE_Hyd_Stampa17832
List,Generator,Generators,Switzerland,CHE_Hyd_Stechelberg17833
List,Generator,Generators,Switzerland,CHE_Hyd_Strick17834
List,Generator,Generators,Switzerland,CHE_Hyd_Sublin117835
List,Generator,Generators,Switzerland,CHE_Hyd_TeneroCentrale17836
List,Generator,Generators,Switzerland,CHE_Hyd_Thusis17837
List,Generator,Generators,Switzerland,CHE_Hyd_Ticinetto17838
List,Generator,Generators,Switzerland,CHE_Hyd_Tinizong17839
List,Generator,Generators,Switzerland,CHE_Hyd_Trempel17840
List,Generator,Generators,Switzerland,CHE_Hyd_Turgi17841
List,Generator,Generators,Switzerland,CHE_Hyd_Turtmann17842
List,Generator,Generators,Switzerland,CHE_Hyd_UnteraaLunger17843
List,Generator,Generators,Switzerland,CHE_Hyd_UnteraaMelcha17844
List,Generator,Generators,Switzerland,CHE_Hyd_Valeis17845
List,Generator,Generators,Switzerland,CHE_Hyd_Verbano117846
List,Generator,Generators,Switzerland,CHE_Hyd_Verbois17847
List,Generator,Generators,Switzerland,CHE_Hyd_VernayazCFF17848
List,Generator,Generators,Switzerland,CHE_Hyd_Vissoie17849
List,Generator,Generators,Switzerland,CHE_Hyd_Wernisberg17850
List,Generator,Generators,Switzerland,CHE_Hyd_Wettingen17851
List,Generator,Generators,Switzerland,CHE_Hyd_WettingenDotie17852
List,Generator,Generators,Switzerland,CHE_Hyd_Windisch17853
List,Generator,Generators,Switzerland,CHE_Hyd_Wolfenschiessen17854
List,Generator,Generators,Switzerland,CHE_Hyd_Wynau17855
List,Generator,Generators,Switzerland,CHE_Hyd_Zermeiggern17856
List,Generator,Generators,Switzerland,CHE_Hyd_Zervreila17857
List,Generator,Generators,Switzerland,CHE_Nuc_KernkraftwerkB17760
List,Generator,Generators,Switzerland,CHE_Nuc_KernkraftwerkG17761
List,Generator,Generators,Switzerland,CHE_Nuc_KernkraftwerkL17762
List,Generator,Generators,Switzerland,CHE_Nuc_KernkraftwerkM17763
List,Generator,Generators,Switzerland,CHE_Oil_Capacity Scaler
List,Generator,Generators,Switzerland,CHE_Sol_Capacity Scaler
List,Generator,Generators,Switzerland,CHE_Win_Capacity Scaler
List,Generator,Generators,Syrian Arab Republic,SYR_Gas_AleppoOCGTPow17861
List,Generator,Generators,Syrian Arab Republic,SYR_Gas_AlNasryehNas17858
List,Generator,Generators,Syrian Arab Republic,SYR_Gas_AlTayemOCGTP17859
List,Generator,Generators,Syrian Arab Republic,SYR_Gas_Capacity Scaler
List,Generator,Generators,Syrian Arab Republic,SYR_Gas_DierAliCCGTP17866
List,Generator,Generators,Syrian Arab Republic,SYR_Gas_JandarCCGTPow17868
List,Generator,Generators,Syrian Arab Republic,SYR_Gas_SwediehSuwai17870
List,Generator,Generators,Syrian Arab Republic,SYR_Gas_TeshreenTishr17873
List,Generator,Generators,Syrian Arab Republic,SYR_Gas_ZayzounZayzun17875
List,Generator,Generators,Syrian Arab Republic,SYR_Hyd_BaathHydroelec17863
List,Generator,Generators,Syrian Arab Republic,SYR_Hyd_TaqbaAlThawr17871
List,Generator,Generators,Syrian Arab Republic,SYR_Hyd_TeshreenTishr17872
List,Generator,Generators,Syrian Arab Republic,SYR_Oil_AleppoThermal17862
List,Generator,Generators,Syrian Arab Republic,SYR_Oil_AlZaraThermal17860
List,Generator,Generators,Syrian Arab Republic,SYR_Oil_BaniasBaniyas17864
List,Generator,Generators,Syrian Arab Republic,SYR_Oil_BaniasThermal17865
List,Generator,Generators,Syrian Arab Republic,SYR_Oil_Capacity Scaler
List,Generator,Generators,Syrian Arab Republic,SYR_Oil_HomsRefineryC17867
List,Generator,Generators,Syrian Arab Republic,SYR_Oil_MehardehTherma17869
List,Generator,Generators,Syrian Arab Republic,SYR_Oil_TeshreenTishr17874
List,Generator,Generators,Taiwan,TWN_Bio_Capacity Scaler
List,Generator,Generators,Taiwan,TWN_Coa_Capacity Scaler
List,Generator,Generators,Taiwan,TWN_Coa_Changhuapower17877
List,Generator,Generators,Taiwan,TWN_Coa_HoPingpowers17885
List,Generator,Generators,Taiwan,TWN_Coa_HsinkangSKpow17888
List,Generator,Generators,Taiwan,TWN_Coa_Hsintacoal17889
List,Generator,Generators,Taiwan,TWN_Coa_JenwuPlant17891
List,Generator,Generators,Taiwan,TWN_Coa_Mailao17896
List,Generator,Generators,Taiwan,TWN_Coa_TaizhongTaichu17908
List,Generator,Generators,Taiwan,TWN_Gas_Capacity Scaler
List,Generator,Generators,Taiwan,TWN_Gas_Chiahui17878
List,Generator,Generators,Taiwan,TWN_Gas_DahTarn17882
List,Generator,Generators,Taiwan,TWN_Gas_Hsintagas17890
List,Generator,Generators,Taiwan,TWN_Gas_Linkou17893
List,Generator,Generators,Taiwan,TWN_Gas_NanpuNG17900
List,Generator,Generators,Taiwan,TWN_Gas_StarBuck17905
List,Generator,Generators,Taiwan,TWN_Gas_Taichung17907
List,Generator,Generators,Taiwan,TWN_Gas_Talin17909
List,Generator,Generators,Taiwan,TWN_Gas_Tunghsiao17910
List,Generator,Generators,Taiwan,TWN_Hyd_Chuying17880
List,Generator,Generators,Taiwan,TWN_Hyd_DaguanErchang17881
List,Generator,Generators,Taiwan,TWN_Hyd_Houli17886
List,Generator,Generators,Taiwan,TWN_Hyd_MingHu17898
List,Generator,Generators,Taiwan,TWN_Hyd_MingTan17899
List,Generator,Generators,Taiwan,TWN_Hyd_Shuili17903
List,Generator,Generators,Taiwan,TWN_Hyd_Shuilian17904
List,Generator,Generators,Taiwan,TWN_Hyd_Tachiachi17906
List,Generator,Generators,Taiwan,TWN_Hyd_Yuanshan17911
List,Generator,Generators,Taiwan,TWN_Nuc_Chinshan17879
List,Generator,Generators,Taiwan,TWN_Nuc_Kuosheng17892
List,Generator,Generators,Taiwan,TWN_Nuc_Maanshan17895
List,Generator,Generators,Taiwan,TWN_Oil_Capacity Scaler
List,Generator,Generators,Taiwan,TWN_Oil_Hsiehho17887
List,Generator,Generators,Taiwan,TWN_Sol_Capacity Scaler
List,Generator,Generators,Taiwan,TWN_Win_Capacity Scaler
List,Generator,Generators,Taiwan,TWN_Win_Changbin17876
List,Generator,Generators,Taiwan,TWN_Win_Datan17883
List,Generator,Generators,Taiwan,TWN_Win_Datanwind17884
List,Generator,Generators,Taiwan,TWN_Win_LinkouWind17894
List,Generator,Generators,Taiwan,TWN_Win_Miaoli17897
List,Generator,Generators,Taiwan,TWN_Win_Penghu17901
List,Generator,Generators,Taiwan,TWN_Win_ShimenWind17902
List,Generator,Generators,Tajikistan,TJK_Hyd_Baipaza17912
List,Generator,Generators,Tajikistan,TJK_Hyd_Capacity Scaler
List,Generator,Generators,Tajikistan,TJK_Hyd_Golovnaya17914
List,Generator,Generators,Tajikistan,TJK_Hyd_Kairakkum17915
List,Generator,Generators,Tajikistan,TJK_Hyd_Khorog17916
List,Generator,Generators,Tajikistan,TJK_Hyd_Nurek17917
List,Generator,Generators,Tajikistan,TJK_Hyd_Sangtuda117918
List,Generator,Generators,Tajikistan,TJK_Hyd_Varzob117919
List,Generator,Generators,Tajikistan,TJK_Hyd_Varzob217920
List,Generator,Generators,Tajikistan,TJK_Oil_Dushanbe17913
List,Generator,Generators,Tajikistan,TJK_Oil_Yavan17921
List,Generator,Generators,Tanzania,TZA_Bio_Capacity Scaler
List,Generator,Generators,Tanzania,TZA_Gas_Capacity Scaler
List,Generator,Generators,Tanzania,TZA_Gas_Mtwara17927
List,Generator,Generators,Tanzania,TZA_Gas_Nyakato17928
List,Generator,Generators,Tanzania,TZA_Gas_Tegeta17931
List,Generator,Generators,Tanzania,TZA_Gas_UbungoGasSon17932
List,Generator,Generators,Tanzania,TZA_Hyd_Hale17922
List,Generator,Generators,Tanzania,TZA_Hyd_Kidatu17924
List,Generator,Generators,Tanzania,TZA_Hyd_Kihansi17925
List,Generator,Generators,Tanzania,TZA_Hyd_Mtera17926
List,Generator,Generators,Tanzania,TZA_Hyd_NyumbayaMungu17929
List,Generator,Generators,Tanzania,TZA_Hyd_PanganiFalls17930
List,Generator,Generators,Tanzania,TZA_Oil_IPTLTanzania17923
List,Generator,Generators,Thailand,THA_Bio_Capacity Scaler
List,Generator,Generators,Thailand,THA_Bio_KhonburiSugar17989
List,Generator,Generators,Thailand,THA_Bio_KhonKaenSugar17988
List,Generator,Generators,Thailand,THA_Bio_MitrPholBioP18019
List,Generator,Generators,Thailand,THA_Bio_MitrPholBioP18020
List,Generator,Generators,Thailand,THA_Bio_SuratThaniGre18072
List,Generator,Generators,Thailand,THA_Coa_BLCPPower17937
List,Generator,Generators,Thailand,THA_Coa_GhecoOnepower17963
List,Generator,Generators,Thailand,THA_Coa_GlowEnergypow17967
List,Generator,Generators,Thailand,THA_Coa_MaeMah18018
List,Generator,Generators,Thailand,THA_Coa_ThaTumpowers18082
List,Generator,Generators,Thailand,THA_Csp_ThaiSolarPowe18083
List,Generator,Generators,Thailand,THA_Gas_AmataBGrimm17934
List,Generator,Generators,Thailand,THA_Gas_BangBo17942
List,Generator,Generators,Thailand,THA_Gas_BangPakong17944
List,Generator,Generators,Thailand,THA_Gas_BGrimmBIP17936
List,Generator,Generators,Thailand,THA_Gas_BowinCleanEne17948
List,Generator,Generators,Thailand,THA_Gas_Chana17955
List,Generator,Generators,Thailand,THA_Gas_CUP117952
List,Generator,Generators,Thailand,THA_Gas_CUP217953
List,Generator,Generators,Thailand,THA_Gas_EGCOCogen17961
List,Generator,Generators,Thailand,THA_Gas_GlowDemin17964
List,Generator,Generators,Thailand,THA_Gas_GlowEnergyPha17965
List,Generator,Generators,Thailand,THA_Gas_GlowEnergyPha17966
List,Generator,Generators,Thailand,THA_Gas_GlowIPP17968
List,Generator,Generators,Thailand,THA_Gas_GSPP1117962
List,Generator,Generators,Thailand,THA_Gas_KaengKhoi217972
List,Generator,Generators,Thailand,THA_Gas_Khanom17974
List,Generator,Generators,Thailand,THA_Gas_Krabi17999
List,Generator,Generators,Thailand,THA_Gas_LaemChabang18001
List,Generator,Generators,Thailand,THA_Gas_LanKrabue18005
